	id,Created by	Country,Airport Name,City,ICAO),
(6568,4,96,"Bartica A Airport","Bartica","SYBT"),
(6569,4,237,"Doylestown Airport","Doylestown","KDYL"),
(6570,4,175,"Tingo Maria Airport","Tingo Maria","SPGM"),
(6571,4,33,"Plínio Alarcom Airport","Tres Lagoas","SSTL"),
(6572,4,33,"Cacoal Airport","Cacoal","SSKW"),
(6573,4,237,"Warren Field","Washington","KOCW"),
(6574,4,237,"Hyde County Airport","Engelhard","K7W6"),
(6575,4,46,"Mocopulli Airport","Castro","SCPQ"),
(6576,4,237,"Stillwater Regional Airport","Stillwater","KSWO"),
(6577,4,237,"Okmulgee Regional Airport","Okmulgee","KOKM"),
(6578,4,237,"Cushing Municipal Airport","Cushing","KCUH"),
(6579,4,237,"Clinton Sherman Airport","Clinton","KCSM"),
(6580,4,237,"Strother Field","Winfield","KWLD"),
(6581,4,237,"Wiley Post Airport","Oklahoma City","KPWA"),
(6582,4,237,"Shreveport Downtown Airport","Shreveport","KDTN"),
(6583,4,237,"Stephenville Clark Regional Airport","Stephenville","KSEP"),
(6584,4,237,"Perry Municipal Airport","Perry","KF22"),
(6585,4,237,"Hamilton Municipal Airport","Hamilton","KMNZ"),
(6586,4,237,"Ada Regional Airport","Ada","KADH"),
(6587,4,237,"Mesquite Metro Airport","Misquite","KHQZ"),
(6588,4,237,"Denton Municipal Airport","Denton","KDTO"),
(6589,4,237,"Austin Executive Airport","Austin","KEDC"),
(6590,4,237,"Lago Vista Tx Rusty Allen Airport","Lago Vista","KRYW"),
(6591,4,237,"Brenham Municipal Airport","Brenham","K11R"),
(6592,4,237,"Lakeway Airpark","Lakeway","K3R9"),
(6593,4,237,"Iraan Municipal Airport","Iraan","K2F0"),
(6594,4,237,"Kestrel Airpark","San Antonio","K1T7"),
(6595,4,41,"Elliot Lake Municipal Airport","ELLIOT LAKE","CYEL"),
(6596,4,237,"Wilkes County Airport","North Wilkesboro","KUKF"),
(6597,4,237,"Charleston Executive Airport","Charleston","KJZI"),
(6598,4,237,"Danville Regional Airport","Danville","KDAN"),
(6599,4,237,"Brookneal/Campbell County Airport","Brookneal","K0V4"),
(6600,4,251,"Yerbogachen Airport","Yerbogachen","UIKE"),
(6601,4,237,"Cheraw Municipal Airport/Lynch Bellinger Field","Cheraw","KCQW"),
(6602,4,237,"Wauchula Municipal Airport","Wuchula","KCHN"),
(6603,4,16,"Lilydale Airport","Lilydale","YLIL"),
(6604,4,152,"Beni Mellal Airport","Beni Mellal","GMMD"),
(6605,4,229,"Sirnak Serafettin Elçi Airport","Cizre","LTCV"),
(6606,4,251,"Suntar Airport","Suntar","UENS"),
(6607,4,142,"Tazadit Airport","Zouerat","GQPZ"),
(6608,4,162,"Asaba International Airport","Asaba","DNAS"),
(6609,4,162,"Akwa Ibom International Airport","Uyo","DNAI"),
(6610,4,249,"Kasama Airport","Kasama","FLKS"),
(6611,4,256,"Mbeya Airport","Mbeya","HTMB"),
(6612,4,256,"Mpanda Airport","Mpanda","HTMP"),
(6613,4,256,"Songea Airport","Songea","HTSO"),
(6614,4,256,"Morogoro Airport","Morogoro","HTMG"),
(6615,4,47,"Anshan Air Base","Anshan","ZYAS"),
(6616,4,47,"Zunyi Xinzhou Airport","Zunyi","ZUZY"),
(6617,4,237,"Conway Horry County Airport","Conway","KHYW"),
(6618,4,47,"Lindu Airport","Yinchun","ZYLD"),
(6619,4,47,"Anshun Huangguoshu Airport","Anshun","ZUAS"),
(6620,4,138,"Sikasso Airport","Sikasso","GASK"),
(6621,4,16,"Toowoomba Wellcamp Airport","Toowoomba","YBWW"),
(6622,4,47,"Tonghua Sanyuanpu Airport","Tonghua","ZYTN"),
(6623,4,47,"Suzhou Guangfu Airport","Suzhou","ZSSZ"),
(6624,4,236,"City Airport Manchester","Manchester","EGCB"),
(6625,4,236,"Sleap Airport","Shrewsbury","EGCV"),
(6626,4,236,"Tatenhill Airfield","Burton-on-Trent","EGBM"),
(6627,4,236,"Full Sutton Airfield","York","EGNU"),
(6628,4,236,"Sherburn-In-Elmet Airfield","Leeds","EGCJ"),
(6629,4,105,"Beringin Airport","Muara Teweh","WAOM"),
(6630,4,105,"Mulia Airport","Mulia","WAJM"),
(6631,4,105,"Stenkol Airport","Bintuni","WASB"),
(6632,4,105,"Wasior Airport","Wasior","WASW"),
(6633,4,105,"Silangit Airport","Siborong-Borong","WIMN"),
(6634,4,105,"Lasikin Airport","Sinabang","WITG"),
(6635,4,105,"Seunagan Airport","Nagan Raya","WITC"),
(6636,4,105,"Betoambari Airport","Bau-Bau","WAWB"),
(6637,4,105,"Kao Airport","Kao","WAMK"),
(6638,4,105,"Melangguane Airport","Melonguane","WAMN"),
(6639,4,105,"Sanggata/Sangkimah Airport","Sanggata","WRLA"),
(6640,4,105,"Muara Bungo Airport","Muara Bungo","WIPI"),
(6641,4,105,"Selayar/Aroepala Airport","Selayar","WAWH"),
(6642,4,105,"Illaga Airport","Illaga","WABL"),
(6643,4,105,"Oksibil Airport","Oksibil","WAJO"),
(6644,4,105,"Kokonau Airport","Kokonau","WABN"),
(6645,4,16,"Clermont Airport","Clermont","YCMT"),
(6646,4,16,"Warrnambool Airport","Warrnambool","YWBL"),
(6647,4,16,"Richmond Airport","Richmond","YRMD"),
(6648,4,16,"RAAF Base Curtin","Derby","YCIN"),
(6649,4,105,"Kualanamu International Airport","Medan","WIMM"),
(6650,4,41,"Gratiot Community Airport","Kamloops","KAMN"),
(6651,4,237,"Asheboro Regional Airport","Asheboro","KHBI"),
(6652,4,257,"Seosan Air Base","Seosan","RKTP"),
(6653,4,237,"Henderson Field","Wallace","KACZ"),
(6654,4,237,"Emporia Greensville Regional Airport","Emporia","KEMV"),
(6655,4,237,"San Gabriel Valley Airport","El Monte","KEMT"),
(6656,4,3,"Farah Airport","Farah","OAFR"),
(6657,4,104,"Pasighat Airport","Pasighat","VEPG"),
(6658,4,237,"Kee Field","Pineville","KI16"),
(6659,4,234,"Kramatorsk Airport","Kramatorsk","UKCK"),
(6660,4,167,"Kautokeino Air Base","Kautokeino","ENKA"),
(6661,4,77,"Lille/Marcq-en-Baroeul Airport","Marcq En Baroeul","LFQO"),
(6662,4,94,"Kawass Airport","Kamsar","GUKR"),
(6663,4,237,"Stinson Municipal Airport","Stinson","KSSF"),
(6664,4,237,"Sallisaw Municipal Airport","Sallisaw","KJSV"),
(6665,4,237,"Jasper County Airport-Bell Field","Jasper","KJAS"),
(6666,4,237,"El Dorado Springs Memorial Airport","El dorado springs","K87K"),
(6667,4,237,"Marfa Municipal Airport","Marfa","KMRF"),
(6668,4,237,"Alpine Casparis Municipal Airport","Alpine","KE38"),
(6669,4,94,"Bubaque Airport","Bubaque","GGBU"),
(6670,4,145,"Chichen Itza International Airport","Chichen Itza","MMCT"),
(6671,4,16,"Bunbury Airport","Bunbury","YBUN"),
(6672,4,237,"Cable Airport","Upland","KCCB"),
(6673,4,237,"Mount Sterling Montgomery County Airport","Mount Sterling","KIOB"),
(6674,4,237,"Elkhart Municipal Airport","Elkhart","KEKM"),
(6675,4,237,"Nappanee Municipal Airport","Nappanee ","KC03"),
(6676,4,237,"Jim Hamilton L.B. Owens Airport","Columbia","KCUB"),
(6677,4,237,"Grove Municipal Airport","Grove","KGMJ"),
(6678,4,237,"Mc Pherson Airport","Mc Pherson","KMPR"),
(6679,4,237,"Donaldson Center Airport","Greenville","KGYH"),
(6680,4,237,"Perry Houston County Airport","Perry","KPXE"),
(6681,4,237,"Hartsville Regional Airport","Hartsville","KHVS"),
(6682,4,237,"Horace Williams Airport","Chapel Hill","KIGX"),
(6683,4,145,"San Cristobal de las Casas Airport","San Cristobal de las Casas","MMSC"),
(6684,4,41,"Dunnville Airport","Dunnville","CDU9"),
(6685,4,237,"Brunswick County Airport","Oak Island","KSUT"),
(6686,4,237,"Chesterfield County Airport","Richmond","KFCI"),
(6687,4,16,"Atherton Airport","Atherton","YATN"),
(6688,4,251,"Bagdarin Airport","Bagdarin","UIUB"),
(6689,4,172,"Scarlett Martinez International Airport","Rio Hato","MPRH"),
(6690,4,237,"Henderson Oxford Airport","Oxford","KHNZ"),
(6691,4,237,"Leesburg International Airport","Leesburg","KLEE"),
(6692,4,251,"Semyazino Airport","Vladimir","UUBL"),
(6693,4,207,"Witberg Tswalu Airport","Dedeben","FATW"),
(6694,4,250,"Mana Pools Airport","Mana Pools","FVMN"),
(6695,4,33,"Pouso Alegre Airport","Pouso Alegre","SNZA"),
(6696,4,33,"Brigadeiro Cabral Airport","Divinopolis","SNDV"),
(6697,4,251,"Yeysk Airport","Eysk","URKE"),
(6698,4,234,"Berdyansk Airport","Berdyansk","UKDB"),
(6699,4,47,"Erenhot Saiwusu International Airport","Erenhot","ZBER"),
(6700,4,236,"Shobdon Aerodrome","Shobdon","EGBS"),
(6701,4,237,"Chino Airport","Chino","KCNO"),
(6702,4,113,"Kamigoto Airport","Shin-kamigoto","RJDK"),
(6703,4,113,"Ojika Airport","Odika","RJDO"),
(6704,4,113,"Chofu Airport","Tokyo","RJTF"),
(6705,4,113,"Hateruma Airport","Taketomi","RORH"),
(6706,4,237,"Madison County Airport","London","KUYF"),
(6707,4,58,"Las Brujas Airport","Cayo Santa Maria","MUBR"),
(6708,4,77,"Digby (General Hospital) Heliport","Tremblay-en-France","CDG2"),
(6709,4,217,"Thun Airport","Thun","LSZW"),
(6710,4,251,"Lavrentiya Airport","Lavrentiya","UHML"),
(6711,4,237,"Paso Robles Municipal Airport","Paso Robles","KPRB"),
(6712,4,257,"N 104 Helipad","Ulleung","RKDU"),
(6713,4,76,"Kymi Airport","Kotka","EFKY"),
(6714,4,237,"Half Moon Bay Airport","Half Moon Bay","KHAF"),
(6715,4,47,"Hechi Jinchengjiang Airport","Hechi","ZGHC"),
(6716,4,16,"Kadina Airport","Kadina","YKDI"),
(6717,4,237,"General WM J Fox Airfield","Lancaster","KWJF"),
(6718,4,16,"Coondewanna Airport","Coondewanna","YCWA"),
(6719,4,33,"Guarapari Airport","Guarapari","SNGA"),
(6720,4,33,"Ubatuba Airport","Ubatuba","SDUB"),
(6721,4,107,"Ali Air Base","Nasiriyah","ORTL"),
(6722,4,179,"Ota Air Base","Ota","LPOT"),
(6723,4,16,"Borroloola Airport","Borroloola","YBRL"),
(6724,4,84,"Elsenthal Grafe Airport","Elsenthal","EDNF"),
(6725,4,236,"Newtownards Airport","Newtownards","EGAD"),
(6726,4,236,"Lashenden (Headcorn) Airfield","Headcorn","EGKH"),
(6727,4,236,"Panshanger Aerodrome","Panshanger","EGLG"),
(6728,4,236,"Thurrock Airfield","Thurrock","EGMT"),
(6729,4,236,"Stapleford Aerodrome","Stapleford","EGSG"),
(6730,4,104,"HAL Airport","Bangalore","VOBG"),
(6731,4,236,"Chichester/Goodwood Airport","Goodwood","EGHR"),
(6732,4,160,"Omarama Glider Airport","Omarama","NZOA"),
(6733,4,160,"Haast Aerodrome","Haast","NZHT"),
(6734,4,84,"Meschede-Schüren Airport","Meschede","EDKM"),
(6735,4,33,"Morro da Urca Heliport","Rio de Janeiro","SDHU"),
(6736,4,47,"Dongji Aiport","Fuyuan","ZYFY"),
(6737,4,74,"Skúvoy Heliport","Skuvoy","EKSY"),
(6738,4,74,"Stóra Dímun Heliport","Stora Dimun","EKSR"),
(6739,4,74,"Frooba Heliport","Frooba","EKFA"),
(6740,4,237,"Person County Airport","Roxboro","KTDF"),
(6741,4,207,"Zulu Inyala Airport","Phinda","FADQ"),
(6742,4,47,"Liupanshui Yuezhao Airport","Liupanshui","ZUPS"),
(6743,4,47,"Kaili Airport","Kaili","ZUKJ"),
(6744,4,47,"Shennongjia Hongping Airport","Shennongjia","ZHSN"),
(6745,4,47,"Arxan Yi'ershi Airport","Arxan","ZBES"),
(6746,4,47,"Hengyang Nanyue Airport","Hengyang","ZGHY"),
(6747,4,520,"Wonsan Kalma International Airport","Wonsan","ZKWS"),
(6748,4,83,"Mestia Queen Tamar Airport","Mestia","UGMS"),
(6749,4,251,"Magas Airport","Magas","URMS"),
(6750,4,237,"Talladega Municipal Airport","Talladega","KASN"),
(6751,4,237,"Greenville Downtown Airport","Greenville","KGMU"),
(6752,4,237,"Mankato Regional Airport","Mankato","KMKT"),
(6753,4,530,"Captain Auguste George Airport","Anegada","TUPA"),
(6754,4,237,"Troy Municipal Airport at N Kenneth Campbell Field","Troy","KTOI"),
(6755,4,237,"Merkel Field Sylacauga Municipal Airport","Sylacauga","KSCD"),
(6756,4,237,"Enterprise Municipal Airport","Enterprise","KEDN"),
(6757,4,237,"Ryan Field","Tucson","KRYN"),
(6758,4,237,"Thomas C Russell Field","Alexander City","KALX"),
(6759,4,16,"Port Keats Airport","Wadeye","YPKT"),
(6760,4,16,"Garden Point Airport","Pirlangimpi","YGPT"),
(6761,4,84,"Stade Airport","Stade","EDHS"),
(6762,4,237,"Meriden Markham Municipal Airport","Meriden","KMMK"),
(6763,4,16,"Flinders Island Airport","Elliston","YFLS"),
(6764,4,217,"Luzern-Beromunster Airport","Lucerne","LSZO"),
(6765,4,77,"La Grand'combe Airport","La Grand'Combe","LFTN"),
(6766,4,41,"Fort Mackay / Horizon Airport","Wood Buffalo","CYNR"),
(6767,4,41,"Canmore Municipal Heliport","Canmore","CEW9"),
(6768,4,251,"Krasnokamensk Airport","Krasnokamensk","UIAE"),
(6769,4,237,"Ridgely Airpark","Ridgely","KRJD"),
(6770,4,237,"New Castle Henry Co. Municipal Airport","New Castle","KUWL"),
(6771,4,237,"Scott City Municipal Airport","Scott City","KTQK"),
(6772,4,237,"Brewster Field","Holdredge","KHDE"),
(6773,4,237,"Pratt Regional Airport","Pratt","KPTT"),
(6774,4,116,"Yubileyniy Airfield","Baikonur","UAON"),
(6775,4,237,"Wahoo Municipal Airport","Wahoo","KAHQ"),
(6776,4,237,"Jim Kelly Field","Lexington","KLXN"),
(6777,4,237,"Sublette Municipal Airport","Sublette","K19S"),
(6778,4,237,"Council Bluffs Municipal Airport","Council Bluffs","KCBF"),
(6779,4,237,"Kokomo Municipal Airport","Kokomo","KOKK"),
(6780,4,237,"Neodesha Municipal Airport","Neodesha","K2K7"),
(6781,4,237,"King Ranch Airport","Sutton","AK59"),
(6782,4,237,"Elkhart Morton County Airport","Elkhart","KEHA"),
(6783,4,237,"Front Range Airport","Denver","KFTG"),
(6784,4,237,"Galesburg Municipal Airport","Galesburg","KGBG"),
(6785,4,237,"Guymon Municipal Airport","Guymon","KGUY"),
(6786,4,237,"Meade Municipal Airport","Meade","KMEJ"),
(6787,4,237,"Turkey Mountain Estates Airport","Shell Knob","MO00"),
(6788,4,237,"Ulysses Airport","Ulysses","KULS"),
(6789,4,237,"Flagler Aerial Spraying Inc Airport","Flagler","CO00"),
(6790,4,237,"Independence Municipal Airport","Independence","KIDP"),
(6791,4,237,"Augusta Municipal Airport","Augusta","K3AU"),
(6792,4,237,"Larned Pawnee County Airport","Larned","KLQR"),
(6793,4,237,"Lampasas Airport","Lampasas","KLZZ"),
(6794,4,237,"Bay City Municipal Airport","Bay City","KBYY"),
(6795,4,237,"Cox Field","Paris","KPRX"),
(6796,4,237,"Coffeyville Municipal Airport","Coffeyville","KCFV"),
(6797,4,237,"The Farm Airport","Summit","24SC"),
(6798,4,237,"Greeley–Weld County Airport","Greeley","KGXY"),
(6799,4,237,"General Dewitt Spain Airport","Memphis","KM01"),
(6800,4,237,"Oryol Yuzhny Airport","Oakley","UUOR"),
(6801,4,237,"Fremont Municipal Airport","Fremont","KFET"),
(6802,4,237,"La Grande/Union County Airport","La Grande","KLGD"),
(6803,4,178,"Olsztyn-Mazury Airport","Szczytno-Szymany","EPSY"),
(6804,4,237,"Pocono Mountains Municipal Airport","Mount Pocono","KMPO"),
(6805,4,237,"Quakertown Airport","Quakertown","KUKT"),
(6806,4,41,"Banff Airport","Banff","CYBA"),
(6807,4,237,"Banning Municipal Airport","Banning","KBNG"),
(6808,4,84,"Gießen-Lützellinden Airport","Giessen","EDFL"),
(6809,4,102,"Tököl Airport","Budapest","LHTL"),
(6810,4,237,"Karl Stefan Memorial Airport","Norfolk  Nebraska","KOFK"),
(6811,4,233,"Kotido Airport","Kotido","HUKO"),
(6812,4,233,"Kajjansi Airfield","Kampala","HUKJ"),
(6813,4,237,"Arlington Municipal Airport","Arlington","KAWO"),
(6814,4,33,"Paracatu Airport","Paracatu","SNZR"),
(6815,4,33,"Conselheiro Lafaiete Airport","Conselheiro Lafaiete","SNKF"),
(6816,4,33,"Janaúba Airport","Janauba","SNAP"),
(6817,4,33,"Juscelino Kubitscheck Airport","Teofilo Otoni","SNTO"),
(6818,4,33,"Cristiano Ferreira Varella Airport","Muriae","SNBM"),
(6819,4,237,"Peter O Knight Airport","Tampa","KTPF"),
(6820,4,77,"Lure Malbouhans Air Base","Malbouhans","LFYL"),
(6821,4,33,"Parati Airport","Paraty","SDTK"),
(6822,4,33,"Umberto Modiano Airport","Buzios","SBBZ"),
(6823,4,33,"Angra dos Reis Airport","Angra dos Reis","SDAG"),
(6824,4,33,"Itaperuna Airport","Itaperuna","SDUN"),
(6825,4,33,"Maricá Airport","Marica","SDMC"),
(6826,4,33,"Resende Airport","Resende","SDRS"),
(6827,4,33,"Saquarema Airport","Saquarema","SDSK"),
(6828,4,41,"Drumheller Municipal Airport","Drumheller","CEG4"),
(6829,4,52,"Mwene-Ditu Airport","Mwene-Ditu","FZWE"),
(6830,4,52,"Tunta Airport","Kabinda","FZWT"),
(6831,4,52,"Ikela Airport","Ikela","FZGV"),
(6832,4,33,"Aripuanã Airport","Aripuana","SWRP"),
(6833,4,33,"Juruena Airport","Juruena","SWJU"),
(6834,4,33,"Juína Airport","Juina","SWJN"),
(6835,4,33,"Vila Rica Airport","Vila Rica","SWVC"),
(6836,4,33,"Inácio Luís do Nascimento Airport","Juara","SIZX"),
(6837,4,33,"Cáceres Airport","Caceres","SWKC"),
(6838,4,33,"Posto Leonardo Vilas Boas Airport","Chapada dos Guimaraes","SWPL"),
(6839,4,33,"Tangará da Serra Airport","Tangara da Serra","SWTS"),
(6840,4,33,"Canarana Airport","Canarana","SWEK"),
(6841,4,33,"Vila Bela da Santíssima Trindade Airport","Vila Bela da Santissima Trindade ","SWVB"),
(6842,4,52,"Bumbar Airport","Bumba","FZFU"),
(6843,4,33,"Sobral Airport","Sobral","SNOB"),
(6844,4,33,"Arapiraca Airport","Arapiraca","SNAL"),
(6845,4,33,"Cangapara Airport","Floriano","SNQG"),
(6846,4,33,"Picos Airport","Picos","SNPC"),
(6847,4,52,"Beni Airport","Beni","FZNP"),
(6848,4,52,"Boende Airport","Boende","FZGN"),
(6849,4,237,"Montauk Airport","Montauk","KMTP"),
(6850,4,237,"Porter County Municipal Airport","Valparaiso IN","KVPZ"),
(6851,4,137,"Dharavandhoo Airport","DHARAVANDHOO","VRMD"),
(6852,4,105,"Saumlaki/Olilit Airport","Saumlaki","WAPI"),
(6853,4,239,"Cerro Largo International Airport","Melo","SUMO"),
(6854,4,239,"Tydeo Larre Borges Airport","Paysandu","SUPU"),
(6855,4,239,"Artigas International Airport","Artigas ","SUAG"),
(6856,4,16,"Murray Bridge Airport","Murray Bridge","YMBD"),
(6857,4,16,"Horsham Airport","Horsham","YHSM"),
(6858,4,16,"Swan Hill Airport","Swan Hill","YSWH"),
(6859,4,75,"Turtle Island Seaplane Base","Turtle Island","NFUL"),
(6860,4,105,"Dewadaru - Kemujan Island","Karimunjawa","WARU"),
(6861,4,52,"Kongolo Airport","Kongolo","FZRQ"),
(6862,4,Laos,"Attopeu Airport","Attopeu","VLAP"),
(6863,4,52,"Kahemba Airport","Kahemba","FZCF"),
(6864,4,252,"Francisco de Miranda Airport","Caracas","SVFM"),
(6865,4,33,"São Miguel do Oeste Airport","Sao Miguel do Oeste","SSOE"),
(6866,4,237,"Mason County Airport","Ludington","KLDM"),
(6867,4,237,"Reid-Hillview Airport of Santa Clara County","San Jose","KRHV"),
(6868,4,168,"Sohar Airport","Sohar","OOSH"),
(6869,4,169,"Sahiwal Airport","Sindh","OPSW"),
(6870,4,157,"Thamkharka Airport","Thamkharka","VNTH"),
(6871,4,137,"Thimarafushi Airport","Thimarafushi","VRNT"),
(6872,4,137,"Ifuru Airport","Ifuru","VREI"),
(6873,4,173,"Aropa Airport","Kieta","AYKT"),
(6874,4,229,"Hakkari Yüksekova Airport","Hakkari","LTCW"),
(6875,4,178,"Jelenia Góra Glider Airport","Jelenia Gora","EPJG"),
(6876,4,27,"Bathpalathang Airport","Jakar","VQBT"),
(6877,4,105,"Sultan Bantilan Airport","Toli-Toli","WAMI"),
(6878,4,251,"Vuktyl Airport","Vuktyl","UUYK"),
(6879,4,251,"Berezniki Airport","Berezniki","USPT"),
(6880,4,46,"San Sebastián Airport","San Sebastian","SCSS"),
(6881,4,13,"Tolwin Observatory Airport","Tolhuin","SAWL"),
(6882,4,251,"Tarko-Sale Airport","Tarko-Sale","USDS"),
(6883,4,237,"Camarillo Airport","Camarillo - CA","KCMA"),
(6884,4,23,"Leopoldsburg Airfield","Leopoldsburg","EBLE"),
(6885,4,161,"Omtepe Airport","Moyogalpa","MNLP"),
(6886,4,47,"Alashankou Bole (Bortala) airport","Bole","ZWAX"),
(6887,4,47,"Fuyun Koktokay Airport","Fuyun","ZWFY"),
(6888,4,251,"Achinsk Airport","Achinsk","UNKS"),
(6889,4,47,"Linfen Qiaoli Airport","LINFEN","ZBLF"),
(6890,4,41,"Hinton/Jasper-Hinton Airport","Hinton","CEC4"),
(6891,4,237,"Watsonville Municipal Airport","Watsonville","KWVI"),
(6892,4,27,"Gelephu Airport","Gelephu","VQGP"),
(6893,4,237,"Williamsburg Jamestown Airport","Williamsburg","KJGG"),
(6894,4,16,"Dulkaninna Airport","Dulkaninna","YDLK"),
(6895,4,16,"William Creek Airport","William Creek","YWMC"),
(6896,4,41,"Kenora Seaplane Base","Kenora","CJM9"),
(6897,4,176,"Siquijor Airport","Siquijor","RPVZ"),
(6898,4,41,"Opapimiskan Lake Airport","Musselwhite Mine","CKM8"),
(6899,4,47,"Rizhao Shanzihe Airport","Rizhao","ZSRZ"),
(6900,4,16,"Taroom Airport","Taroom","YTAM"),
(6901,4,84,"Gelnhausen Airport","Gelnhausen","EDFG"),
(6902,4,62,"Ærø Airport","Aero","EKAE"),
(6903,4,84,"Lauterbach Airport","Lauterbach-Wernges","EDFT"),
(6904,4,84,"Aschaffenburg Airport","Aschaffenburg","EDFC"),
(6905,4,41,"Squamish Airport","Squamish","CYSE"),
(6906,4,84,"Reichelsheim Airport","Reichelsheim","EDFB"),
(6907,4,84,"Marburg-Schönstadt Airport","Schoenstadt","EDFN"),
(6908,4,84,"Lauenbrück Airport","Lauenbrueck","EDHU"),
(6909,4,84,"Hüttenbusch Airport","Huettenbusch","EDXU"),
(6910,4,57,"Vrsar Crljenka Airport","Vsar","LDPV"),
(6911,4,237,"Union County Airport","Marysville","KMRT"),
(6912,4,41,"La Grande-4 Airport","La Grande-4","CYAH"),
(6913,4,41,"Alert Bay Airport","Alert Bay","CYAL"),
(6914,4,41,"Liverpool South Shore Regional Airport","Liverpool","CYAU"),
(6915,4,41,"Nipawin Airport","Nipawin","CYBU"),
(6916,4,41,"Centralia / James T. Field Memorial Aerodrome","Centralia","CYCE"),
(6917,4,41,"Blue River Airport","Blue River","CYCP"),
(6918,4,41,"Chetwynd Airport","Chetwynd","CYCQ"),
(6919,4,41,"Ross River Airport","Ross River","CYDM"),
(6920,4,41,"Dolbeau St Felicien Airport","Dolbeau-St-Félicien","CYDO"),
(6921,4,41,"Amos/Magny Airport","Amos","CYEY"),
(6922,4,41,"Goderich Airport","Goderich","CYGD"),
(6923,4,41,"Hope Airport","Hope","CYHE"),
(6924,4,41,"Haines Junction Airport","Haines Junction","CYHT"),
(6925,4,41,"Digby / Annapolis Regional Airport","Digby","CYID"),
(6926,4,41,"Fort Liard Airport","Fort Liard","CYJF"),
(6927,4,41,"Key Lake Airport","Key Lake","CYKJ"),
(6928,4,41,"Leaf Rapids Airport","Leaf Rapids","CYLR"),
(6929,4,41,"Matane Airport","Matane","CYME"),
(6930,4,41,"Charlevoix Airport","Charlevoix","CYML"),
(6931,4,41,"Nejanilini Lake Airport","Nejanilini Lake","CYNN"),
(6932,4,41,"Owen Sound / Billy Bishop Regional Airport","Owen Sound","CYOS"),
(6933,4,41,"Port Hawkesbury Airport","Port Hawkesbury","CYPD"),
(6934,4,41,"St Thomas Municipal Airport","St Thomas","CYQS"),
(6935,4,41,"Ottawa / Rockcliffe Airport","Ottawa","CYRO"),
(6936,4,41,"Ottawa / Carp Airport","Ottawa","CYRP"),
(6937,4,41,"Smiths Falls-Montague (Russ Beach) Airport","Smiths Falls","CYSH"),
(6938,4,41,"St Leonard Airport","St Leonard","CYSL"),
(6939,4,41,"Virden/R.J. (Bob) Andrew Field Regional Aerodrome","Virden","CYVD"),
(6940,4,41,"Vernon Airport","Vernon","CYVK"),
(6941,4,41,"Beaver Creek Airport","Beaver Creek","CYXQ"),
(6942,4,41,"Shuswap Regional Airport","Salmon Arm","CZAM"),
(6943,4,41,"Kelsey Airport","Kelsey","CZEE"),
